total_energy_consumption,ensemble_size,input_file_length,image_height,image_width,ensemble_accuracy,ensemble_confidence,ensemble_avg_response_time,ensemble_max_response_time,ensemble_contribution,reward,action,distribution_weights
0.01100840203748216,4,14,224,224,0.9230769230769231,0.8309951681357164,5.465408816100683,7.206910889057821,0.9412500445659344,3.9942418196152283,3,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01100840203748216,4,15,224,224,0.9285714285714286,0.8289344267121382,5.582367058098342,7.206910889057821,0.9418938798563821,3.994316774672367,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01100840203748216,4,14,224,224,0.9333333333333333,0.8336213627457618,5.685238086376277,7.206910889057821,0.9408960421880086,3.9945502806070508,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01100840203748216,4,15,224,224,0.9375,0.8367299213074147,5.775741184532358,7.206910889057821,0.9396343119442463,3.99472782879768,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01100840203748216,4,15,224,224,0.9411764705882353,0.839630267988233,5.855573072984742,7.206910889057821,0.9392484496621525,3.994887957371652,3,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01131999673746023,5,15,224,224,0.8888888888888888,0.7929841419888867,5.9249104119024185,7.206910889057821,0.9354124002986484,3.992405598999149,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01131999673746023,5,14,224,224,0.8947368421052632,0.7810758559327377,5.989508702208043,7.206910889057821,0.925951760066183,3.9922194266916575,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01131999673746023,5,13,224,224,0.9,0.7833824908733368,6.04389872857635,7.206910889057821,0.9245642513036728,3.9924108184992635,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01100840203748216,4,13,224,224,0.9047619047619048,0.7795861986421403,6.096437846405521,7.206910889057821,0.9167745198522296,3.992419922411302,3,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01131999673746023,5,15,224,224,0.9090909090909091,0.7854477685960856,6.141312537392812,7.206910889057821,0.920462204651399,3.992686231253873,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01100840203748216,4,15,224,224,0.9130434782608695,0.7895295675681985,6.186197515990965,7.206910889057821,0.920601380907971,3.9928929928760377,3,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01100840203748216,4,15,224,224,0.9166666666666666,0.7879390577475229,6.2247207553634984,7.206910889057821,0.9214345837632815,3.9929352033942545,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01100840203748216,4,14,224,224,0.92,0.7920654681921004,6.2611589376807615,7.206910889057821,0.9220426845550537,3.9931274453520236,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01100840203748216,4,13,224,224,0.9230769230769231,0.7955400563203371,6.295290467105537,7.206910889057821,0.9222351816984323,3.9932949972740337,3,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01100840203748216,4,15,224,224,0.9259259259259259,0.7984786147320712,6.3282341951328585,7.206910889057821,0.9225334039440861,3.993441976682175,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01100840203748216,4,15,224,224,0.9285714285714286,0.8024708951158183,6.356545739701718,7.206910889057821,0.9238254066024508,3.9936122303264083,3,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01100840203748216,4,15,224,224,0.9310344827586207,0.805180280167481,6.383561450004272,7.206910889057821,0.9241313995986149,3.9937429448106605,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01100840203748216,4,15,224,224,0.9333333333333333,0.8077770260969798,6.409229592433885,7.206910889057821,0.925205139319102,3.9938664136953816,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01100840203748216,4,14,224,224,0.9354838709677419,0.8108125769322918,6.432546194480987,7.206910889057821,0.9257095533032571,3.9939978390351865,3,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01131999673746023,5,14,224,224,0.9375,0.8088852377608418,6.453545408019571,7.206910889057821,0.9251454547047615,3.99399290929846,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.016804851811249164,6,15,224,224,0.9393939393939394,0.8094679122621362,6.475218986847119,7.206910889057821,0.9259252331473611,3.994052369586156,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.017675754738927185,7,15,224,224,0.9411764705882353,0.8128008299264586,6.495442832120966,7.206910889057821,0.9281038712052738,3.994182759983137,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.016804851811249164,6,15,224,224,0.9428571428571428,0.8142129009921534,6.5138387355846525,7.206910889057821,0.928345389025552,3.9942591937454446,3,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01131999673746023,5,15,224,224,0.9444444444444444,0.8159969657620109,6.53139781387691,7.206910889057821,0.9296179148885939,3.9943432480066337,3,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01100840203748216,4,14,224,224,0.9459459459459459,0.8162302372385022,6.546131774458155,7.206910889057821,0.9293026005899584,3.9943839499725984,3,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01100840203748216,4,14,224,224,0.9473684210526315,0.8185926638114123,6.560899451022824,7.206910889057821,0.9298199117183685,3.9944793376175323,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01100840203748216,4,15,224,224,0.9487179487179487,0.8207113476863566,6.574202658392182,7.206910889057821,0.930069278448056,3.994566377767095,3,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01100840203748216,4,15,224,224,0.95,0.8176303932035254,6.588495570623773,7.206910889057821,0.9288723155856132,3.9945140316052488,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01131999673746023,5,15,224,224,0.9512195121951219,0.8199235366577332,6.60100822059265,7.206910889057821,0.9306006547881336,3.9946027051859883,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01131999673746023,5,14,224,224,0.9523809523809523,0.8222900379237944,6.6142907032136335,7.206910889057821,0.9322511894362313,3.994691786486317,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01100840203748216,4,15,224,224,0.9534883720930233,0.8240710641029533,6.625758374261414,7.206910889057821,0.9326025192127672,3.994764003300662,3,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01131999673746023,5,14,224,224,0.9545454545454546,0.8262684071573602,6.635516641918797,7.206910889057821,0.9340599396012046,3.9948458880744506,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01131999673746023,5,14,224,224,0.9555555555555556,0.8272243073219975,6.645963315244728,7.206910889057821,0.9344874024391174,3.994893961456811,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01100840203748216,4,14,224,224,0.9565217391304348,0.8290011436364171,6.656030031980026,7.206910889057821,0.934421630009361,3.9949624987239956,3,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01131999673746023,5,15,224,224,0.9574468085106383,0.8293678465645605,6.666587667825853,7.206910889057821,0.9337687568461641,3.9949930925101125,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01100840203748216,4,14,224,224,0.9583333333333334,0.8294541360780833,6.676241209966224,7.206910889057821,0.9332373502353827,3.9950154485703355,3,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01100840203748216,4,15,224,224,0.9591836734693877,0.8306153264551979,6.685609220056285,7.206910889057821,0.9332298259345853,3.9950650859163015,3,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01100840203748216,4,15,224,224,0.96,0.8313369989366758,6.694184028824018,7.206910889057821,0.9334357583522797,3.9951024171197815,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01100840203748216,4,15,224,224,0.9607843137254902,0.8312850273095148,6.701820108344709,7.206910889057821,0.9327637529840657,3.995118793110387,3,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01131999673746023,5,15,224,224,0.9615384615384616,0.8298922251022998,6.710772234320817,7.206910889057821,0.9319535963810407,3.9950994178296186,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01131999673746023,5,13,224,224,0.9622641509433962,0.8312634437687206,6.719016109818375,7.206910889057821,0.9329885975369867,3.995151649428828,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01131999673746023,5,14,224,224,0.9629629629629629,0.8271319308740331,6.726475695400291,7.206910889057821,0.9316030067426188,3.99505921853042,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.016804851811249164,6,15,224,224,0.9636363636363636,0.823394709281075,6.734224559816061,7.206910889057821,0.9295055974613536,3.9949760626109887,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.017675754738927185,7,15,224,224,0.9642857142857143,0.8248314720610169,6.741746354979969,7.206910889057821,0.9302873015403748,3.9950285478119385,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.016804851811249164,6,15,224,224,0.9649122807017544,0.824963854914321,6.747713978738603,7.206910889057821,0.9310118890645211,3.995046137727363,3,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.016804851811249164,6,13,224,224,0.9655172413793104,0.8219754716176508,6.7533243703323205,7.206910889057821,0.928907715041062,3.994980944574711,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.016804851811249164,6,15,224,224,0.9661016949152542,0.8235960892100214,6.75952277385333,7.206910889057821,0.9296335396120103,3.995036855988172,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.016804851811249164,6,14,224,224,0.9666666666666667,0.8247870004579188,6.765898237195553,7.206910889057821,0.9303580751021703,3.9950809275277157,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.017675754738927185,7,15,224,224,0.9672131147540983,0.8232800380523831,6.772019500887723,7.206910889057821,0.9298648502005905,3.9950534880948694,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.017675754738927185,7,14,224,224,0.967741935483871,0.8233335653322815,6.77771040925043,7.206910889057821,0.9306089070535475,3.995066769090046,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.016804851811249164,6,15,224,224,0.9682539682539683,0.8247976199682246,6.783760255994857,7.206910889057821,0.9317051834530301,3.995116834231826,3,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.016804851811249164,6,15,224,224,0.96875,0.8262436763095181,6.788148391906711,7.206910889057821,0.9324417561292648,3.9951659932064914,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.017675754738927185,7,15,224,224,0.9692307692307692,0.8250521089982636,6.793798797325986,7.206910889057821,0.9332963585853576,3.995145428579289,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.017675754738927185,7,15,224,224,0.9696969696969697,0.8258911266965955,6.7986152610397275,7.206910889057821,0.9329779753179261,3.9951779419278712,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.017675754738927185,7,14,224,224,0.9701492537313433,0.8274096415982487,6.803181837549225,7.206910889057821,0.9339726620645665,3.995227956562816,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.017675754738927185,7,14,224,224,0.9558823529411765,0.8152418527512156,6.8084145948022075,7.206910889057821,0.9336585113230873,3.994584545562275,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.017675754738927185,7,14,224,224,0.9565217391304348,0.811270781053684,6.8127128716751475,7.206910889057821,0.9309009002602618,3.9944930339698725,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.017825260597325844,8,14,224,224,0.9571428571428572,0.8125462110320322,6.8170875142104945,7.206910889057821,0.9318842283317021,3.9945412416092134,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.017825260597325844,8,15,224,224,0.9577464788732394,0.8125409267507968,6.8218722946357016,7.206910889057821,0.9324172726819213,3.994554790455097,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.017825260597325844,8,14,224,224,0.9583333333333334,0.8106802981637576,6.825573154659927,7.206910889057821,0.9320640779203839,3.994518310643039,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.017825260597325844,8,14,224,224,0.958904109589041,0.8120971944929142,6.830094864556679,7.206910889057821,0.9329715558927353,3.994569159502676,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.017825260597325844,8,15,224,224,0.9594594594594594,0.8137393230603507,6.833915035060202,7.206910889057821,0.9338705378609735,3.994625596614768,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.017825260597325844,8,14,224,224,0.96,0.8140067029278429,6.837328207932793,7.206910889057821,0.9342000889778137,3.994644960706794,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.017825260597325844,8,15,224,224,0.9605263157894737,0.8156372199208478,6.84086718154138,7.206910889057821,0.9350625229509253,3.9947003151765075,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.017825260597325844,8,15,224,224,0.961038961038961,0.8153632916781957,6.844940759920864,7.206910889057821,0.9353363227534603,3.994704607491111,0,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.017859681623383035,9,15,224,224,0.9615384615384616,0.8168099107080521,6.8491465796659785,7.206910889057821,0.9361564142581744,3.9947543829647447,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.017825260597325844,8,33,224,224,0.9620253164556962,0.8166295866237386,6.8524042405136765,7.206910889057821,0.9362469383432895,3.9947605805711306,3,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.017859681623383035,9,13,224,224,0.9625,0.8174333692738223,6.85559080710542,7.206910889057821,0.9368855312466622,3.9947926550346007,1,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.017859681623383035,9,15,224,224,0.9629629629629629,0.8160364604436624,6.859209787399127,7.206910889057821,0.9372548343222818,3.9947659573620924,2,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
