total_energy_consumption,ensemble_size,input_file_length,image_height,image_width,ensemble_accuracy,ensemble_confidence,ensemble_avg_response_time,ensemble_max_response_time,ensemble_contribution,reward,distribution_weights
0.018556997220561713,11,14,224,224,0.95,0.8412537274421508,5.880329725273306,7.1781546147571245,0.9625516444444656,3.995132530340247,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.018591318869234208,12,14,224,224,0.9523809523809523,0.8461536557107932,5.939597382412177,7.1781546147571245,0.9643269578615824,3.9953129968017596,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.018591318869234208,12,14,224,224,0.9545454545454546,0.846938760231955,5.994663375688038,7.1781546147571245,0.9644589451226321,3.9953824311380446,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.018591318869234208,12,14,224,224,0.9565217391304348,0.850746960109667,6.044076495541771,7.1781546147571245,0.9660028659779093,3.995524762537676,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.018654365737329086,13,14,224,224,0.9583333333333334,0.8544433819597878,6.089164463876237,7.1781546147571245,0.9674190357327461,3.995659994231561,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01894598299398171,14,14,224,224,0.96,0.8579852576108854,6.1294249155033755,7.1781546147571245,0.968703339099884,3.995787552932919,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01894598299398171,14,14,224,224,0.9615384615384616,0.8535696743895804,6.167844889294059,7.1781546147571245,0.9674132397541633,3.995710281889198,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01944298437078823,15,14,224,224,0.9629629629629629,0.8480557019588066,6.203939162270366,7.1781546147571245,0.9682381594622577,3.9956016981158604,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01944298437078823,15,15,224,224,0.9642857142857143,0.8486303953945529,6.238553732556098,7.1781546147571245,0.9693725109100342,3.995646215782562,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.01944298437078823,15,14,224,224,0.9655172413793104,0.8440871534037759,6.269343259311276,7.1781546147571245,0.9684121588180805,3.9955573662006154,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,15,224,224,0.9666666666666667,0.8473056227013699,6.298356512671166,7.1781546147571245,0.9694649835427602,3.995665841578216,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,14,224,224,0.967741935483871,0.8461573702717243,6.3252090850484795,7.1781546147571245,0.96941485135786,3.9956605351255794,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,14,224,224,0.96875,0.8446028393520474,6.35069935416398,7.1781546147571245,0.9696276411414146,3.9956432126299766,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,14,224,224,0.9696969696969697,0.8466657172382296,6.374857150633807,7.1781546147571245,0.970529008995403,3.9957174006668135,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,15,224,224,0.9705882352941176,0.8480146071765758,6.397426321562732,7.1781546147571245,0.9713911887477426,3.9957719177971613,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,14,224,224,0.9714285714285714,0.8461407891041718,6.4180091439103215,7.1781546147571245,0.9714232904570443,3.9957426751934007,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,15,224,224,0.9444444444444444,0.8226368782957226,6.438070420518894,7.1781546147571245,0.9444393101665709,3.9945192295517,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,14,224,224,0.9459459459459459,0.8171664366030315,6.456541146330024,7.1781546147571245,0.9392022973782307,3.9944088420437653,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,14,224,224,0.9473684210526315,0.8185965049931717,6.474056115691596,7.1781546147571245,0.9405886609303323,3.9944794395119296,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,15,224,224,0.9487179487179487,0.8204104725288883,6.491862113611475,7.1781546147571245,0.9420474675985483,3.994558415626778,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,15,224,224,0.95,0.8222735291891642,6.508014124057254,7.1781546147571245,0.9434860542416572,3.994636995743464,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,14,224,224,0.9512195121951219,0.8238735180728172,6.522530406207033,7.1781546147571245,0.9448298375780989,3.994707064688828,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,15,224,224,0.9523809523809523,0.823695560321378,6.53704785639332,7.1781546147571245,0.9456104792299724,3.994728871304706,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,15,224,224,0.9534883720930233,0.8247949022090949,6.550885034943866,7.1781546147571245,0.9468704822451569,3.994783068459499,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,15,224,224,0.9545454545454546,0.8267172256650707,6.5632276958330324,7.1781546147571245,0.9480507590553977,3.9948576800345372,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,15,224,224,0.9333333333333333,0.8083457317614025,6.575816572271828,7.1781546147571245,0.9269829644097223,3.9938816963056216,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,15,224,224,0.9347826086956522,0.8046206805424916,6.58705762423778,7.1781546147571245,0.9264738170996957,3.993815090730579,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,15,224,224,0.9361702127659575,0.8043703414712883,6.598325897367143,7.1781546147571245,0.9271215352606266,3.9938405433790036,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,14,224,224,0.9375,0.8042617127766692,6.609311045948243,7.1781546147571245,0.9280826027194659,3.993868433540978,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,14,224,224,0.9387755102040817,0.8043295249876791,6.619852276926479,7.1781546147571245,0.9295473706965544,3.993899788127309,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,14,224,224,0.94,0.8044552449436649,6.62976902761853,7.1781546147571245,0.9307118904590607,3.993931487058563,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,14,224,224,0.9411764705882353,0.8071811501157503,6.639373982364718,7.1781546147571245,0.9320704621427199,3.994032103633136,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,13,224,224,0.9423076923076923,0.8081930100919407,6.648883559326405,7.1781546147571245,0.9333765357732773,3.994085391319299,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,15,224,224,0.9433962264150944,0.811017887322564,6.658865428376048,7.1781546147571245,0.9346335822681211,3.9941862283794904,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,15,224,224,0.9444444444444444,0.8135607731196676,6.667502584782757,7.1781546147571245,0.9358440604474809,3.9942783208313384,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,14,224,224,0.9454545454545454,0.8104671958000068,6.676681030032856,7.1781546147571245,0.9352102257988669,3.994218804766109,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,15,224,224,0.9464285714285714,0.8114138100408608,6.685331991333344,7.1781546147571245,0.9362944087811879,3.994266511879948,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,14,224,224,0.9473684210526315,0.8133980779381754,6.691970654751463,7.1781546147571245,0.9374119252489325,3.994341102299062,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,15,224,224,0.9310344827586207,0.7993739731461379,6.697801420637242,7.1781546147571245,0.921249650675675,3.9935857885100177,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,15,224,224,0.9322033898305084,0.7967378852216035,6.70547227807695,7.1781546147571245,0.9220606068433341,3.9935413073196986,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,14,224,224,0.9333333333333333,0.7980528444911211,6.712670887021553,7.1781546147571245,0.9233191937208176,3.993603421325421,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,15,224,224,0.9344262295081968,0.7957096745157461,6.719547078673356,7.1781546147571245,0.9224075596840655,3.9935649829529343,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,15,224,224,0.9354838709677419,0.7947479374243144,6.725866272085691,7.1781546147571245,0.9221790519452864,3.9935632856773435,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,14,224,224,0.9365079365079365,0.7971289483896419,6.731987328188378,7.1781546147571245,0.9234105462119693,3.993652002168208,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,15,224,224,0.921875,0.7846738085710537,6.738483906762805,7.1781546147571245,0.9245929755270481,3.9929680597151775,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,15,224,224,0.9230769230769231,0.7834055771064544,6.743886841858051,7.1781546147571245,0.9252832284340492,3.992961227636471,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,15,224,224,0.9242424242424242,0.7844520115883453,6.749647021498158,7.1781546147571245,0.9262376671487634,3.99301761402416,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,15,224,224,0.9253731343283582,0.7850544175269385,6.754552585219378,7.1781546147571245,0.9273251375155662,3.993060832426342,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,14,224,224,0.9264705882352942,0.7818059141744966,6.761039277092521,7.19564763259307,0.9263901193352306,3.992996529409487,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,14,224,224,0.927536231884058,0.7825969937978491,6.766344684558675,7.19564763259307,0.9273396255313486,3.9930434529276138,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,15,224,224,0.9285714285714286,0.7850124997243186,6.771311060294363,7.19564763259307,0.9283776223659516,3.993134594434175,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,14,224,224,0.9295774647887324,0.7868602812627994,6.776722749775473,7.19564763259307,0.9292461250869322,3.993209160529392,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,14,224,224,0.9305555555555556,0.7872090186015089,6.781620712320832,7.19564763259307,0.9300143495202065,3.9932416183591872,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,15,224,224,0.9315068493150684,0.7872918875767068,6.786704753793288,7.19564763259307,0.9307755329837538,3.9932660914494007,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,15,224,224,0.9324324324324325,0.7865151764277794,6.791588502197546,7.19564763259307,0.9314917027950287,3.9932662239049703,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,14,224,224,0.9333333333333333,0.7872850553269934,6.796134623851972,7.19564763259307,0.9322608200709025,3.993308439206441,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,15,224,224,0.9342105263157895,0.7894698327644893,6.801103550837478,7.19564763259307,0.9331474304199219,3.9933890147915534,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,14,224,224,0.935064935064935,0.7874152653411888,6.804786004837827,7.19564763259307,0.9339502686029905,3.993352280065405,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,14,224,224,0.9358974358974359,0.7894526839010245,6.809603151239887,7.19564763259307,0.934796758951285,3.993427718148785,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,14,224,224,0.9367088607594937,0.790438499557169,6.813210298404038,7.19564763259307,0.9356156896941269,3.9934736356767413,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,15,224,224,0.9375,0.7898651258713216,6.816960928449667,7.19564763259307,0.9359130375087261,3.9934762107838404,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,14,224,224,0.9382716049382716,0.7909791321179219,6.8205485379075474,7.19564763259307,0.9366461016513683,3.9935246799672677,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
0.023205572371097348,16,15,224,224,0.926829268292683,0.7813330451408741,6.824500003887994,7.19564763259307,0.9252235882165956,3.992991796616761,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
