total_energy_consumption,ensemble_size,input_file_length,image_height,image_width,ensemble_accuracy,ensemble_confidence,ensemble_avg_response_time,ensemble_max_response_time,ensemble_contribution,reward,action,distribution_weights,models
0.37023952996044085,2,14,224,224,0.94,0.8164856243133545,0.3864907015415134,0.5009935739393166,0.8725915929675102,0.9223951421873302,3,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetV2S', 'NASNetLarge']"
0.37023952996044085,2,14,224,224,0.92,0.8006159223616123,0.3865610214917526,0.4459188009787024,0.8810261696577072,0.8278390345727514,3,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetV2S', 'NASNetLarge']"
0.37023952996044085,2,13,224,224,0.94,0.8269405533373356,0.3866864160833698,0.4894710866188966,0.8861554628610611,0.9223951421873302,0,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetV2S', 'NASNetLarge']"
0.8245137703113788,3,14,224,224,0.92,0.7679601910710333,0.5643952995421561,0.5916703965245894,0.8695852869749069,0.8278390345727514,1,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S', 'NASNetLarge']"
0.8245137703113788,3,14,224,224,0.94,0.7670716555913291,0.5640818397888302,0.5895732400799273,0.8796021285653114,0.9223951421873302,2,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S', 'NASNetLarge']"
0.8245137703113788,3,14,224,224,0.91,0.7680691532790661,0.563843076413511,0.5883965765937256,0.8790449413657189,0.7715206714846308,0,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S', 'NASNetLarge']"
0.37023952996044085,2,13,224,224,0.96,0.8392581954598427,0.38617475902644505,0.48478393474155884,0.8891120514273644,1.0,3,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetV2S', 'NASNetLarge']"
0.37023952996044085,2,15,224,224,0.9,0.7879799935221672,0.38683634247202536,0.4581643065149423,0.879188581109047,0.7067953418479758,0,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetV2S', 'NASNetLarge']"
0.37023952996044085,2,15,224,224,0.93,0.8095655429363251,0.3852819401726522,0.39219636679449804,0.8808868056535721,0.877685407217849,2,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetV2S', 'NASNetLarge']"
0.8245137703113788,3,14,224,224,0.97,0.8070856834948065,0.5639337934728179,0.5799730880970183,0.8850348198413849,1.0341542762343057,1,"[100.0, 11.0, 50.0, 100.0, 0.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","['EfficientNetB7', 'EfficientNetV2S', 'NASNetLarge']"
